,place_id,name,lat,lng,rating,user_ratings_total,price_level,formatted_address,global_code,compound_code,planning_area,brand,establishment,point_of_interest,store,food,health,restaurant,hospital,lodging,finance,cafe,convenience_store,clothing_store,atm,shopping_mall,grocery_or_supermarket,home_goods_store,school,bakery,beauty_salon,transit_station,place_of_worship,pharmacy,meal_takeaway,furniture_store,tourist_attraction,secondary_school,supermarket,doctor,shoe_store,dentist,jewelry_store,church,bank,primary_school,electronics_store,gym,spa,car_repair,pet_store,bus_station,university,park,general_contractor,subway_station,real_estate_agency,florist,hair_care,department_store,hardware_store,car_dealer,veterinary_care,travel_agency,bicycle_store,book_store,laundry,plumber,meal_delivery,lawyer,parking,mosque,physiotherapist,art_gallery,insurance_agency,bar,museum,storage,movie_theater,moving_company,liquor_store,gas_station,electrician,car_rental,locksmith,car_wash,post_office,embassy,night_club,fire_station,amusement_park,library,hindu_temple,local_government_office,funeral_home,bowling_alley,cemetery,aquarium,roofing_contractor,stadium,painter,courthouse,drugstore,campground,accounting,airport,zoo,casino,synagogue,premise,taxi_stand,police,light_rail_station,city_hall,train_station,natural_feature,subpremise,SUBZONE_NO,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
7943,ChIJsYeh-6892jERK450NhhAzYg,Venus Beauty,1.3722992,103.94979509999999,4.1,14.0,,"White Sands, #B1-16/17, 1 Pasir Ris Central Street 3",6PH59WCX+WW,9WCX+WW Singapore,Pasir Ris,venus beauty,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,PASIR RIS CENTRAL,PRSZ03,PASIR RIS,PR,EAST REGION,ER
7944,ChIJvdS7jRE92jERRwPB6KVmzTo,Venus Beauty,1.3524291000000002,103.9438202,4.2,33.0,,"2 Tampines Central 5, #03-01 Century Square, Singapore",6PH59W2V+XG,9W2V+XG Singapore,Tampines,venus beauty,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
7945,ChIJI017Gw492jERaHIV9SH7Lv4,Venus Beauty,1.354384,103.944265,4.7,15.0,,"8 Tampines Central 1, #01-08, Singapore",6PH59W3V+QP,9W3V+QP Singapore,Tampines,venus beauty,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
7946,ChIJ7z5DKs492jERyhZPsf5V3Yc,Venus Beauty,1.3343497,103.9626223,3.0,2.0,,"B1, 5, Changi Business Park Central 1, Singapore",6PH58XM7+P2,8XM7+P2 Singapore,Tampines,venus beauty,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,XILIN,TMSZ05,TAMPINES,TM,EAST REGION,ER
7947,ChIJ129gQb4j2jERaacOxwg6USA,Venus Beauty @Bedok Mall,1.3245666999999999,103.92915670000001,0.0,0.0,,"311 New Upper Changi Rd #B1-54/55, Bedok Mall, Singapore",6PH58WFH+RM,8WFH+RM Singapore,Bedok,venus beauty,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
7948,ChIJbdBdyE492jERLfxqMfVoYyY,Mary Venus Hair & Beauty School,1.3321629,103.931148,0.0,0.0,,"510 Bedok North Street 3, Singapore",6PH58WJJ+VF,8WJJ+VF Singapore,Bedok,venus beauty,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
7949,ChIJYzG-ceUZ2jEROSgr_ZJNsFA,Venus Beauty,1.2864878,103.8271464,4.8,15.0,,"302 Tiong Bahru Rd, #B1-128, Singapore",6PH57RPG+HV,7RPG+HV Singapore,Bukit Merah,venus beauty,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,TIONG BAHRU STATION,BMSZ04,BUKIT MERAH,BM,CENTRAL REGION,CR
7950,ChIJJUoJkxYX2jERGUVrjyTQNP8,Venus Beauty,1.3502071000000002,103.8488136,4.1,30.0,,"9 Bishan Pl, #02-47 Junction 8, Singapore",6PH59R2X+3G,9R2X+3G Singapore,Bishan,venus beauty,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,BISHAN EAST,BSSZ03,BISHAN,BS,CENTRAL REGION,CR
7951,ChIJj_31w4UZ2jERBa9HHYAPVBc,Venus Beauty,1.3110149,103.8566167,5.0,1.0,,"180 Kitchener Rd, #B1-24/25, Singapore",6PH58V64+CJ,8V64+CJ Singapore,Kallang,venus beauty,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
7952,ChIJCVVH9GYX2jERrWFhztHBWkg,Venus Beauty,1.333333,103.8483995,3.3,15.0,,"183 Toa Payoh Central, #01-268, Singapore",6PH58RMX+89,8RMX+89 Singapore,Toa Payoh,venus beauty,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,TOA PAYOH CENTRAL,TPSZ02,TOA PAYOH,TP,CENTRAL REGION,CR
7953,ChIJq1ahP48X2jERUpaV_N3HXGU,Venus Beauty Boutique,1.3320558999999998,103.8811633,0.0,0.0,,"443 MacPherson Rd, Singapore",6PH58VJJ+RF,8VJJ+RF Singapore,Toa Payoh,venus beauty,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,JOO SENG,TPSZ12,TOA PAYOH,TP,CENTRAL REGION,CR
7954,ChIJybRqw6YX2jERYwGxwRu0XzE,Venus,1.3509514999999999,103.87186650000001,3.9,8.0,,"23 Serangoon Central, #02-56, Singapore",6PH59V2C+9P,9V2C+9P Singapore,Serangoon,venus beauty,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,SERANGOON CENTRAL,SGSZ06,SERANGOON,SG,NORTH-EAST REGION,NER
7955,ChIJS6lz_UkX2jERbPDf288mYeI,JL Venus Beauty and Nails,1.3452788,103.8554378,5.0,3.0,,"151 Bishan Street 11, #01-189 Block 151, Singapore",6PH58VW4+45,8VW4+45 Singapore,Bishan,venus beauty,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,BISHAN EAST,BSSZ03,BISHAN,BS,CENTRAL REGION,CR
7956,ChIJv2yLA74a2jER3Kl7rTNl9xk,Venus Beauty Pte. Ltd.,1.3312921999999998,103.7581554,2.3,12.0,,"4 Toh Tuck Link, Singapore",6PH58QJ5+G7,8QJ5+G7 Singapore,Clementi,venus beauty,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
7957,ChIJ4wcgGI4a2jERH6TzxthwgrE,Venus Beauty Pte Ltd,1.3140370000000001,103.76439920000001,3.3,12.0,,"442 Clementi Ave 3, #01-99, Singapore",6PH58Q77+JQ,8Q77+JQ Singapore,Clementi,venus beauty,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,CLEMENTI CENTRAL,CLSZ06,CLEMENTI,CL,WEST REGION,WR
7958,ChIJUeGvkh4Q2jERaR0xha0AYw4,Venus Beauty,1.3423757,103.7325809,0.0,0.0,,Singapore,6PH58PRM+X2,8PRM+X2 Singapore,Jurong East,venus beauty,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,LAKESIDE (LEISURE),JESZ04,JURONG EAST,JE,WEST REGION,WR
7959,ChIJY9Lh2-wP2jERV8SsulRL0fY,Venus Beauty,1.3393354,103.7067568,4.2,53.0,,"JP1 #02-20B, 1 Jurong West Central 2, Singapore",6PH58PQ4+PP,8PQ4+PP Singapore,Jurong West,venus beauty,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,JURONG WEST CENTRAL,JWSZ09,JURONG WEST,JW,WEST REGION,WR
7960,ChIJhXzo4w4Q2jERLF33Z05033Q,Venus Beauty,1.333289,103.7437006,3.6,11.0,,"50 Jurong Gateway Rd, #B1 - 13, Singapore",6PH58PMV+8F,8PMV+8F Singapore,Jurong East,venus beauty,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,JURONG GATEWAY,JESZ06,JURONG EAST,JE,WEST REGION,WR
7961,ChIJAQBAq3YQ2jERUSK0blTSj6I,Venus Beauty Building,1.3317279,103.758152,4.3,3.0,,"4 Toh Tuck Link, Singapore",6PH58QJ5+M7,8QJ5+M7 Singapore,Clementi,venus beauty,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
7962,ChIJBb2Xp-kR2jEROuUHe1QnOeU,Venus Beauty,1.3856594,103.74425959999999,3.9,11.0,,"10 Choa Chu Kang Ave 4, #01-32/33, Singapore",6PH59PPV+7P,9PPV+7P Singapore,Choa Chu Kang,venus beauty,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,CHOA CHU KANG CENTRAL,CKSZ03,CHOA CHU KANG,CK,WEST REGION,WR
7963,ChIJl_pT2fER2jER2nkK7WtK5iM,Venus beauty,1.3971162,103.7467432,4.2,5.0,,"21 Choa Chu Kang North 6, #B1-16, Singapore",6PH59PWW+RM,9PWW+RM Singapore,Choa Chu Kang,venus beauty,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
7964,ChIJq6bvoqgT2jERA_cgTeeiHwM,Venus Beauty,1.4358433000000002,103.7861189,3.8,38.0,,"1 Woodlands Square, #B1-10 Causeway Point, Singapore",6PH5CQPP+8C,CQPP+8C Singapore,Woodlands,venus beauty,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,WOODLANDS REGIONAL CENTRE,WDSZ01,WOODLANDS,WD,NORTH REGION,NR
7965,ChIJcUYa2UQV2jERTFxq9gcJaSU,Venus Beauty,1.4292716,103.83554670000001,4.5,39.0,,"930 Yishun Ave 2, #B2 - 05, Singapore",6PH5CRHP+P6,CRHP+P6 Singapore,Yishun,venus beauty,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,YISHUN CENTRAL,YSSZ01,YISHUN,YS,NORTH REGION,NR
7966,ChIJxU2JzWQW2jERBpHlL22u098,Venus Beauty,1.3917801,103.8759561,2.8,6.0,,"33 Sengkang West Ave, #B2-10/11, Singapore",6PH59VRG+P9,9VRG+P9 Singapore,Sengkang,venus beauty,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,FERNVALE,SESZ06,SENGKANG,SE,NORTH-EAST REGION,NER
7967,ChIJ8_Ch5ucW2jERLWBmu9iPf-I,Singtel Exclusive Retailer - Block 727,1.3725821000000002,103.8460677,3.0,3.0,,"727 Ang Mo Kio Ave 6, Singapore",6PH59RFW+2C,9RFW+2C Singapore,Ang Mo Kio,singtel,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,ANG MO KIO TOWN CENTRE,AMSZ01,ANG MO KIO,AM,NORTH-EAST REGION,NER
7968,ChIJLcjhBxkY2jERFhw3BVpYqfo,Singapore Telecom Paging Pte Ltd,1.319291,103.894819,5.0,1.0,,"10 Eunos Rd 8, #02-36 Singapore Post Centre, Singapore 408600",6PH58V9V+PW,8V9V+PW Singapore,Geylang,singtel,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,GEYLANG EAST,GLSZ05,GEYLANG,GL,CENTRAL REGION,CR
7969,ChIJTYb_ZgQZ2jER9u3bNkCqG44,Singtel mRemit City Plaza,1.3150701,103.89329690000001,3.8,4.0,,"810, #01-02 Geylang Rd, City Plaza, Singapore 409286",6PH58V8V+28,8V8V+28 Singapore,Geylang,singtel,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,GEYLANG EAST,GLSZ05,GEYLANG,GL,CENTRAL REGION,CR
7970,ChIJZ-pamA8Z2jERjh6Djv1LAHY,Novel Communication- Tiong Bahru,1.2863269,103.8272785,0.0,0.0,,"Tiong Bahru Plaza, 302 Tiong Bahru Rd, #01-157, Singapore 168732",6PH57RPG+GW,7RPG+GW Singapore,Bukit Merah,singtel,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,TIONG BAHRU STATION,BMSZ04,BUKIT MERAH,BM,CENTRAL REGION,CR
7971,ChIJh0o31J8R2jERmeP1IYcHeIE,Novel Communication - Hillion Mall,1.3779038000000001,103.76328120000001,0.0,0.0,,"17 Petir Rd, #B1-60, Singapore",6PH59QH7+58,9QH7+58 Singapore,Bukit Panjang,singtel,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,JELEBU,BPSZ05,BUKIT PANJANG,BP,WEST REGION,WR
7972,ChIJXcDZz9Ib2jERafJ9-9wV0TY,Singtel Digital,1.2791916,103.85082170000001,4.2,81.0,,"8 Marina View, Singapore 018960",6PH57VH2+M8,7VH2+M8 Singapore,Downtown Core,singtel,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,CENTRAL SUBZONE,DTSZ11,DOWNTOWN CORE,DT,CENTRAL REGION,CR
7973,ChIJ97SOrXQZ2jER7ZM_1M_PTr8,M1 Exclusive Distributor,1.2849633999999999,103.8445756,1.0,3.0,,"133 New Bridge Rd, Singapore 059413",6PH57RMV+XR,7RMV+XR Singapore,Outram,singtel,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,CHINA SQUARE,OTSZ04,OUTRAM,OT,CENTRAL REGION,CR
7974,ChIJyaUXxuQZ2jERCDxnu85lU30,M1 Shop - One Raffles Place Shopping Mall,1.2844023999999998,103.8509818,3.7,23.0,,"1 Raffles Place One, Raffles Place, #02-25/26, Singapore 048616",6PH57VM2+Q9,7VM2+Q9 Singapore,Downtown Core,singtel,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,RAFFLES PLACE,DTSZ05,DOWNTOWN CORE,DT,CENTRAL REGION,CR
7975,ChIJwdX6wB0X2jERX6mcxKrpsiM,On Line Mobile - Toa Payoh,1.3333586000000002,103.8488444,0.0,0.0,,"Blk, 183 Toa Payoh Central, #01-250, Singapore 310183",6PH58RMX+8G,8RMX+8G Singapore,Toa Payoh,singtel,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,TOA PAYOH CENTRAL,TPSZ02,TOA PAYOH,TP,CENTRAL REGION,CR
7976,ChIJFVKcjs8X2jERlJ8af8t3dJ8,Polaris Telecom - Heartland Mall (Pod Contact),1.359469,103.88512890000001,0.0,0.0,,"205 Hougang Street 21, #03-02 Heartland Mall, Singapore",6PH59V5P+Q3,9V5P+Q3 Singapore,Hougang,singtel,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,LORONG AH SOO,HGSZ07,HOUGANG,HG,NORTH-EAST REGION,NER
7977,ChIJfdrcviMX2jERNqjFq3pbUWw,Polaris Telecom - Rivervale Plaza (Pod Contact),1.3855939,103.9019834,0.0,0.0,,"118 Rivervale Dr, #01-K15, Singapore",6PH59WP2+6Q,9WP2+6Q Singapore,Sengkang,singtel,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,RIVERVALE,SESZ02,SENGKANG,SE,NORTH-EAST REGION,NER
